unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
00-881580|billa||||||||2025-10-16|clever pizza-kombi pizzateig tomatensauce|clever|||||kühlwaren|blätterteig, strudelteig|nahrungsmittel|backen|blätterteig, strudelteig|||179|||||||||||||||eur|kühlwaren blätterteig, strudelteig nahrungsmittel backen blätterteig, strudelteig|https://shop.billa.at/produkte/clever-pizzakombi-pizzateig-und-tomatensauce-00881580||frischer pizzateig backfertig ausgerollt auf backpapier mit beigepackter tomatensauce. einfach mit clever-zutaten und etwas liebe belegen, ab in den ofen und fertig ist die pizza schnell, einfach und sensationell lecker|||||deutschland|contains aw, may_contain am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-881580-887389295-zzml5mi3.jpg|||||00-881580||||||||||||||||||||||||True||00-881580p|||||||||
00-89581|billa||||||||2025-10-16|da komm ich her mini gala apfel|da komm ich her|||||obst gemüse|obst|äpfel, birnen trauben|||||279|||||||||||||||eur|obst gemüse obst äpfel, birnen trauben|https://shop.billa.at/produkte/da-komm-ich-her-mini-gala-apfel-0089581||klasse i|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-89581-01650169511-bxjylrps.jpg|||||00-89581||||||||||||||||||||||||True||00-89581p|||||||||
00-403812|billa||||||||2025-10-16|rapso reines rapsöl|rapso|||||nahrungsmittel|essig öl|öl|||||599|||||||||||||||eur|nahrungsmittel essig öl öl|https://shop.billa.at/produkte/rapso-reines-rapsoel-00403812||natürlich aus österreich - aus kontrolliertem anbau - wird zu 100% aus österreichischem raps gepresst - nicht extrahiert und schonend pysikalisch raffiniert - für salate, zum kochen, braten, backen und frittieren|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-403812-1155662523-mju9leun.jpg|||||00-403812||||||||||||||||||||||||True||00-403812p|||||||||
00-768916|billa||||||||2025-10-16|red bull energy drink|red bull||250|ml||getränke|alkoholfreie getränke|energydrinks|||||159|||||||||||||||eur|getränke alkoholfreie getränke energydrinks|https://shop.billa.at/produkte/red-bull-energy-drink-00768916||flügel, wenn man sie braucht red bull energy drink belebt geist und körper. red bull energy drink, die 1 unter den energy drinks in österreich, ist ein funktionales getränk, das flügel verleiht, wann immer man sie braucht: beim autofahren, wenn vorlesungen oder prüfungen anstehen, bei der arbeit, beim sport oder gaming oder beim ausgehen - am tag oder in der nacht. das produkt 250 ml dose red bull energy drink die spezielle formel von red bull energy drink enthält zutaten höchster qualität: koffein, taurin, b-komplex-vitamine, zucker, alpines wasser red bull dosen bestehen zu 100 % aus recycelbarem aluminium energy drink - erhöhter koffeingehalt. für kinder und schwangere oder stillende frauen nicht empfohlen. in moderaten mengen konsumieren.|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-768916-0161977304-ob8g000p.jpg|||||00-768916|||||||||||||||||||250 ml|||||True||00-768916p|||||||||
00-769872|billa||||||||2025-10-16|coca cola|coca cola|||||getränke|alkoholfreie getränke|limonaden|||||169|||||||||||||||eur|getränke alkoholfreie getränke limonaden|https://shop.billa.at/produkte/coca-cola-00769872||als prickelndes erfrischungsgetränk mit einzigartigem geschmack kam coca-cola 1886 auf den markt. glück in der flasche, zum teilen gedacht.|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-769872-0172880225-di9axgah.jpg|||||00-769872||||||||||||||||||||||||True||00-769872p|||||||||
00-753122|billa||||||||2025-10-16|clever delikatessgurken|clever|||||nahrungsmittel|konserven sauerwaren|sauerwaren|||||129|||||||||||||||eur|nahrungsmittel konserven sauerwaren sauerwaren|https://shop.billa.at/produkte/clever-delikatessgurken-00753122||der österreichische klassiker der bei groß und klein beliebt ist. die würzigen und knackigen delikatessgurken von clever passen perfekt zur klassichen brettljause, eignen sich aber auch besonders gut als snack für zwischendurch oder zum verfeinern von salaten. in österreich hergestellt.|||||österreich|contains bm|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-753122-1925923307-vjbrg70a.jpg|||||00-753122||||||||||||||||||||||||True||00-753122p|||||||||
00-88020|billa||||||||2025-10-16|ja natürlich erdnüsse|ja natürlich|||||süßes salziges|chips co.|nüsse|obst gemüse|trockenfrüchte nüsse|||149|||||||||||||||eur|süßes salziges chips co. nüsse obst gemüse trockenfrüchte nüsse|https://shop.billa.at/produkte/ja-natuerlich-erdnuesse-0088020||die erdnüsse von ja natürlich stammen aus den besten anbaugebieten ägyptens wo sie von ausgesuchten bio-bauern nach den strengen richtlinien der biologischen landwirtschaft angebaut werden. die knackig in der schale gerösteten erdnüsse eignen sich ideal zum knabbern zwischendurch, konnen aber auch in der asiatischen küche als kostliche zutat verwendet werden.|||||ägypten|contains ap, may_contain em_sf|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-88020-0467735461-ri-v63fl.jpg|||||00-88020||||||||||||||||||||||||True||00-88020p|||||||||
00-763365|billa||||||||2025-10-16|billa kirschlimonade|billa immer gut|||||getränke|alkoholfreie getränke|limonaden|||||159|||||||||||||||eur|getränke alkoholfreie getränke limonaden|https://shop.billa.at/produkte/billa-kirschlimonade-00763365||die billa immer gut kirschlimonade mit stillem wasser sorgt für fruchtige erfrischung abgefüllt in östereich flasche aus 50% recyceltem pet ohne zusatz von farbstoffen rein pflanzlich|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-763365-0134287360-vs27lkak.jpg|||||00-763365||||||||||||||||||||||||True||00-763365p|||||||||
00-770103|billa||||||||2025-10-16|römerquelle prickelnd|römerquelle|||||getränke|alkoholfreie getränke|mineralwasser|getränke|mineralwasser|prickelnd||75|||||||||||||||eur|getränke alkoholfreie getränke mineralwasser getränke mineralwasser prickelnd|https://shop.billa.at/produkte/roemerquelle-prickelnd-00770103||ursprüngliche reinheit von römerquelle - natürliches mineralwasser aus österreich in prickelnd.|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-770103-0182601854-nsuniriy.jpg|||||00-770103||||||||||||||||||||||||True||00-770103p|||||||||
00-629151|billa||||||||2025-10-16|radatz original wiener beinschinken|radatz|||||kühlwaren|wurst, schinken speck|schinken|||||439|||||||||||||||eur|kühlwaren wurst, schinken speck schinken|https://shop.billa.at/produkte/radatz-original-wiener-beinschinken-00629151||die ausgangsbasis für unseren kesselfrischen, saftigen beinschinken sind hochwertige schweinsschlögel. sie werden mit sorgfalt zugeputzt und der knochen ausgelöst. anschließend wird das fleisch mild gesalzen und schonend gegart. dann wird es über buchenholz leicht geräuchert, so erhält der schinken sein typisches aroma und bleibt zart und saftig. eine richtige feine jause||||||may_contain bc, may_contain bm|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-629151-1597938402-a9x3h-d7.jpg|||||00-629151||||||||||||||||||||||||True||00-629151p|||||||||
00-410867|billa||||||||2025-10-16|ja natürlich batavia salat|ja natürlich|||||obst gemüse|salate|salate|||||199|||||||||||||||eur|obst gemüse salate salate|https://shop.billa.at/produkte/ja-natuerlich-batavia-salat-00410867||der batavia stammt ursprunglich aus frankreich und ist eine neue sorte des eis-salates. geschmacklich vereint er die vorzuge von kopfsalat und eisbergsalat mit einem herzhaften geschmack. in marinaden bleibt er langer knackig. wenn die temperaturen in osterreich die salatproduktion zulassen, dann wird er von bio-bauer erwin binder im burgenland angebaut, ansonsten kommt er aus italien von einem langjahrigen ja naturlich partner.ob im ausland oder osterreich - der batavia wird immer nach den strengen grundsatzen der biologischen landwirtschaft kultiviert und kontrolliert.|||||österreich, italien||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-410867-1805423234-q_wbjdnb.jpg|||||00-410867||||||||||||||||||||||||True||00-410867p|||||||||
00-637935|billa||||||||2025-10-16|freiherr von schönaich sekt trocken|freiherr von schönaich|||||getränke|sekt champagner|sekt|||||229|||||||||||||||eur|getränke sekt champagner sekt|https://shop.billa.at/produkte/freiherr-von-schoenaich-sekt-trocken-00637935||prickelnd, fruchtig und dennoch trocken: das ausgewogene bukett dieses sekts kommt bei einer trinktemperatur von 8 bis 10 c am besten zur geltung. 11 % vol trocken passt gut zu pikanten gerichten|||||deutschland|contains au|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-637935-1984565859-xyhssxpg.jpg|||||00-637935||||||||||||||||||||||||True||00-637935p|||||||||
00-360662|billa||||||||2025-10-16|schärdinger toastkäsescheiben|schärdinger|||||kühlwaren|käse, aufstriche salate|schnittkäse|||||299|||||||||||||||eur|kühlwaren käse, aufstriche salate schnittkäse|https://shop.billa.at/produkte/schaerdinger-toastkaesescheiben-00360662||die schärdinger toastkäsescheiben haben die perfekte größe für ein toastbrot. sie zerlaufen im ofen nicht, sondern bekommen eine zart-schmelzende textur. toastkäse aus österreich zerläuft nicht beim erhitzen xl-scheiben gentechnikfrei|||||österreich|contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-360662-0855761779-xy2pcyzc.jpg|||||00-360662||||||||||||||||||||||||True||00-360662p|||||||||
00-872566|billa||||||||2025-10-16|ölz dinkel toast|ölz|||||brot gebäck|aufbackbrötchen toast|toastbrot|||||187|||||||||||||||eur|brot gebäck aufbackbrötchen toast toastbrot|https://shop.billa.at/produkte/oelz-dinkel-toast-00872566||garantierte ölz premium-toastqualität: außen knusprig und innen zart. mit wertvollem dinkelmehl und dinkelvollkornmehl. frei von konservierungsstoffen.||||||may_contain ay, contains aw|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-872566-0717938994-fuzwxc8n.jpg|||||00-872566||||||||||||||||||||||||True||00-872566p|||||||||
00-316578|billa||||||||2025-10-16|clever grana padano|clever|||||kühlwaren|käse, aufstriche salate|parmesan reibkäse|||||629|||||||||||||||eur|kühlwaren käse, aufstriche salate parmesan reibkäse|https://shop.billa.at/produkte/clever-grana-padano-00316578||der grana padano von clever entwickelt während seiner 15-monatigen reifezeit sein herzhaftes aroma und schmeckt frisch gerieben besonders würzig. traditioneller hartkäse aus italien original grana padano nach überliefertem rezept 15 monate gereift|||||italien|contains am, contains ae|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-316578-385690827-e45tcrwv.jpg|||||00-316578||||||||||||||||||||||||True||00-316578p|||||||||
00-402259|billa||||||||2025-10-16|ja natürlich erdbeere fruchtjoghurt|ja natürlich|||||kühlwaren|milchprodukte|joghurt|||||89|||||||||||||||eur|kühlwaren milchprodukte joghurt|https://shop.billa.at/produkte/ja-natuerlich-erdbeere-fruchtjoghurt-00402259||das ja natürlich erdbeer-joghurt aus bio-milch der region nationalpark hohe tauern ist mit sonnengereiften erdbeeren verfeinert. ein fruchtig, cremiger genuss. das ja natürlich joghurt schmeckt deshalb so cremig, weil es natürlich hergestellt wird - ohne magermilchpulver und -konzentrate. aromen haben im bio-joghurt nichts zu suchen. dafür aber bis zu 15 % echte, unverfälschte früchte.||||||contains am|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-402259-745853645-x95skvyy.jpg|||||00-402259||||||||||||||||||||||||True||00-402259p|||||||||
00-458765|billa||||||||2025-10-16|ja natürlich hendl oberkeulenfilet|ja natürlich|||||kühlwaren|fleisch|huhn truthahn|||||2049|||||||||||||||eur|kühlwaren fleisch huhn truthahn|https://shop.billa.at/produkte/ja-natuerlich-hendl-oberkeulenfilet-00458765||das ausgelöste ja natürlich bio-oberkeulenfilet ohne knochen und haut vom bio-wiesenhendl stammt zu 100 % aus österreich. das fleisch enthält etwas mehr fett als die hendlbrust, ist dafür aber auch saftiger und aromatischer im geschmack. naturgemäß kann das fleisch der oberkeule dunkler sein als andere teilstücke.|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-458765-254718894-chyotq0j.jpg|||||00-458765||||||||||||||||||||||||True||00-458765p|||||||||
00-879872|billa||||||||2025-10-16|roggenbrot||||||brot gebäck|brot gebäck|ofenfrisches brot|||||262|||||||||||||||eur|brot gebäck brot gebäck ofenfrisches brot|https://shop.billa.at/produkte/roggenbrot-00879872||ein besonders saftiges, dunkles brot mit milder versauerung. es zeichnet sich durch lange haltbarkeit aus und schmeckt bei richtiger lagerung auch noch nach tagen hervorragend.|||||österreich|contains aw|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-879872-843396883-njx2znuu.jpg|||||00-879872||||||||||||||||||||||||True||00-879872p|||||||||
00-810158|billa||||||||2025-10-16|clever eiscafé latte macchiato|clever|||||getränke|alkoholfreie getränke|eiskaffee|kühlwaren|milchprodukte|milchgetränke||95|||||||||||||||eur|getränke alkoholfreie getränke eiskaffee kühlwaren milchprodukte milchgetränke|https://shop.billa.at/produkte/clever-eiscafe-latte-macchiato-00810158||eiscafé, wann und wo es gefällt: der clever eiscafé latte macchiato ist ideal für unterwegs. er wird aus reinem arabica-kaffee gebrüht und überzeugt mit vollem geschmack. enthält koffein aus 17 % arabica-kaffee wird gekühlt ausgeliefert|||||deutschland|contains am, contains em_ca, contains em_mw, contains ml|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-810158-0129656028-wfekrtgf.jpg|||||00-810158||||||||||||||||||||||||True||00-810158p|||||||||
00-739101|billa||||||||2025-10-16|clever taschentücher 3-lagig|clever|||||haushalt|taschentücher servietten|taschentücher|||||77|||||||||||||||eur|haushalt taschentücher servietten taschentücher|https://shop.billa.at/produkte/clever-taschentuecher-3lagig-00739101|||||||ungarn||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-739101-1050275396--tc8y4xg.jpg|||||00-739101||||||||||||||||||||||||True||00-739101p|||||||||
00-514816|billa||||||||2025-10-16|wurst-schinkenplatte||||||kühlwaren|feinkostplatten brötchen|aufschnittplatten|||||3290|||||||||||||||eur|kühlwaren feinkostplatten brötchen aufschnittplatten|https://shop.billa.at/produkte/wurstschinkenplatte-00514816||salanetti saunaschinken backofenschinken schwarzwälder schinken prosicutto crudo putenbrust neuburger haussalami kümmelbraten||||||contains bm, contains ay, may_contain bc, contains ae|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-514816-0920784276-dxscyvrc.jpg|||||00-514816||||||||||||||||||||||||True||00-514816p|||||||||
00-318080|billa||||||||2025-10-16|da komm ich her petersilie|da komm ich her|||||obst gemüse|gemüse|kräuter|||||139|||||||||||||||eur|obst gemüse gemüse kräuter|https://shop.billa.at/produkte/da-komm-ich-her-petersilie-00318080||die petersilie von da komm ich her eignet sich perfekt zum verfeinern allerlei speisen und ist ein absoluter must-have für alle feinschmecker und genießer.|||||österreich||||||||||||||||||||||||||||||||||||||https://64ce14de7ce972b09bc4-112e2f65dc15f65f089f4c9770786a52.ssl.cf3.rackcdn.com/00-318080-1715949495-nf1rdwwf.jpg|||||00-318080||||||||||||||||||||||||True||00-318080p|||||||||
00-271304|billa||||||||2025-10-16|ja natürlich birnen gelegt|ja natürlich|||||obst gemüse|obst|äpfel, birnen trauben|||||399|||||||||||||||eur|obst gemüse obst äpfel, birnen trauben|https://shop.billa.at/produkte/ja-natuerlich-birnen-gelegt-00271304||die ja natürlich bio-birne ist eine mittelgroße sorte mit festem fruchtfleisch. die sorte uta erkennt man durch ihre goldbronzene schalenfarbe.|||||österreich||||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-271304-0211576314-4j6nf_s4.jpg|||||00-271304||||||||||||||||||||||||True||00-271304p|||||||||
00-404570|billa||||||||2025-10-16|ottakringer helles|ottakringer|||||getränke|bier radler|flaschenbier|||||119|||||||||||||||eur|getränke bier radler flaschenbier|https://shop.billa.at/produkte/ottakringer-helles-00404570||ausgezeichnete qualität: ottakringer helles gewinnt silber beim european beer star 2020. ausgewogen - süffig - echt bester hopfen und malz sowie mildes quellwasser aus unserem hauseigenen tiefquell sorgen für die ausgewogene balance zwischen leichtem malzaroma mit fruchtigen noten und einer angenehmen bittere. unverkennbar ist auch die strohgelbe farbe des bieres sowie der frische duft nach hefe. alkoholgehalt: 5,2 % vol. stammwürze: 11,8|||||österreich|contains aw|||||||||||||||||||||||||||||||||||||https://images.cdn.europe-west1.gcp.commercetools.com/723b2575-66c7-4d92-ae49-82bf1d168d26/00-404570-33168083-5itj3c_7.jpg|||||00-404570||||||||||||||||||||||||True||00-404570p|||||||||
